family,map_size,extraction_noise,seed,policy,success,cost,expansions,true_cuts,false_positive_cuts,false_negative_cuts
geometry_proxy,20,0.01,21,scp_aggressive,0.97984,36.65,180.42,6,0.072,0.020999999999999998
geometry_proxy,20,0.01,21,exact_grid_lifted,1.0,40.5,1850,6,0,0
geometry_proxy,20,0.01,21,relaxed_grid,0.2975,10.903374999999999,200,6,0,6
geometry_proxy,20,0.01,21,local_replan,0.47819999999999996,19.606199999999998,260,6,0,6
geometry_proxy,20,0.01,22,scp_extracted,0.99568,40.807199999999995,231.68,6,0.027,0.048
geometry_proxy,20,0.01,22,scp_conservative,0.9991,43.015,283.375,6,0.009,0.075
geometry_proxy,20,0.01,22,scp_aggressive,0.97984,39.2,180.42,6,0.072,0.020999999999999998
geometry_proxy,20,0.01,22,exact_grid_lifted,1.0,43.199999999999996,2060,6,0,0
geometry_proxy,20,0.01,22,relaxed_grid,0.2975,11.662,200,6,0,6
geometry_proxy,20,0.01,22,local_replan,0.47819999999999996,21.040799999999997,260,6,0,6
geometry_proxy,20,0.01,23,scp_extracted,0.9928,36.312,232.8,10,0.045000000000000005,0.08000000000000002
geometry_proxy,20,0.01,23,scp_conservative,0.9985,38.025,285.625,10,0.015,0.125
geometry_proxy,20,0.01,23,scp_aggressive,0.9664,34.95,180.7,10,0.12,0.034999999999999996
geometry_proxy,20,0.01,23,exact_grid_lifted,1.0,38.699999999999996,1710,10,0,0
geometry_proxy,20,0.01,23,relaxed_grid,0.2975,10.397625,200,10,0,10
geometry_proxy,20,0.01,23,local_replan,0.47819999999999996,18.6498,260,10,0,10
geometry_proxy,20,0.01,24,scp_extracted,0.99424,39.0096,232.24,8,0.036000000000000004,0.064
geometry_proxy,20,0.01,24,scp_conservative,0.9988,41.02,284.5,8,0.012,0.1
geometry_proxy,20,0.01,24,scp_aggressive,0.97312,37.5,180.56,8,0.096,0.027999999999999997
geometry_proxy,20,0.01,24,exact_grid_lifted,1.0,41.4,1920,8,0,0
geometry_proxy,20,0.01,24,relaxed_grid,0.2975,11.15625,200,8,0,8
geometry_proxy,20,0.01,24,local_replan,0.47819999999999996,20.0844,260,8,0,8
geometry_proxy,20,0.01,25,scp_extracted,0.99064,40.815599999999996,233.64,13,0.0585,0.10400000000000001
geometry_proxy,20,0.01,25,scp_conservative,0.99805,43.0325,287.3125,13,0.0195,0.1625
geometry_proxy,20,0.01,25,scp_aggressive,0.95632,39.2,180.91,13,0.156,0.0455
geometry_proxy,20,0.01,25,exact_grid_lifted,1.0,43.199999999999996,2060,13,0,0
geometry_proxy,20,0.01,25,relaxed_grid,0.2975,11.662,200,13,0,13
geometry_proxy,20,0.01,25,local_replan,0.47819999999999996,21.040799999999997,260,13,0,13
geometry_proxy,20,0.01,26,scp_extracted,0.99568,38.1072,231.68,6,0.027,0.048
geometry_proxy,20,0.01,26,scp_conservative,0.9991,40.015,283.375,6,0.009,0.075
geometry_proxy,20,0.01,26,scp_aggressive,0.97984,36.65,180.42,6,0.072,0.020999999999999998
geometry_proxy,20,0.01,26,exact_grid_lifted,1.0,40.5,1850,6,0,0
geometry_proxy,20,0.01,26,relaxed_grid,0.2975,10.903374999999999,200,6,0,6
geometry_proxy,20,0.01,26,local_replan,0.47819999999999996,19.606199999999998,260,6,0,6
geometry_proxy,20,0.01,27,scp_extracted,0.99424,39.0096,232.24,8,0.036000000000000004,0.064
geometry_proxy,20,0.01,27,scp_conservative,0.9988,41.02,284.5,8,0.012,0.1
geometry_proxy,20,0.01,27,scp_aggressive,0.97312,37.5,180.56,8,0.096,0.027999999999999997
geometry_proxy,20,0.01,27,exact_grid_lifted,1.0,41.4,1920,8,0,0
geometry_proxy,20,0.01,27,relaxed_grid,0.2975,11.15625,200,8,0,8
geometry_proxy,20,0.01,27,local_replan,0.47819999999999996,20.0844,260,8,0,8
geometry_proxy,20,0.01,28,scp_extracted,0.99064,39.0156,233.64,13,0.0585,0.10400000000000001
geometry_proxy,20,0.01,28,scp_conservative,0.99805,41.0325,287.3125,13,0.0195,0.1625
geometry_proxy,20,0.01,28,scp_aggressive,0.95632,37.5,180.91,13,0.156,0.0455
geometry_proxy,20,0.01,28,exact_grid_lifted,1.0,41.4,1920,13,0,0
geometry_proxy,20,0.01,28,relaxed_grid,0.2975,11.15625,200,13,0,13
geometry_proxy,20,0.01,28,local_replan,0.47819999999999996,20.0844,260,13,0,13
geometry_proxy,20,0.01,29,scp_extracted,0.99424,38.1096,232.24,8,0.036000000000000004,0.064
geometry_proxy,20,0.01,29,scp_conservative,0.9988,40.02,284.5,8,0.012,0.1
geometry_proxy,20,0.01,29,scp_aggressive,0.97312,36.65,180.56,8,0.096,0.027999999999999997
geometry_proxy,20,0.01,29,exact_grid_lifted,1.0,40.5,1850,8,0,0
geometry_proxy,20,0.01,29,relaxed_grid,0.2975,10.903374999999999,200,8,0,8
geometry_proxy,20,0.01,29,local_replan,0.47819999999999996,19.606199999999998,260,8,0,8
geometry_proxy,20,0.03,0,scp_extracted,0.98056,37.232400000000005,237.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,20,0.03,0,scp_conservative,0.99595,39.0675,295.1875,9,0.0405,0.3375
geometry_proxy,20,0.03,0,scp_aggressive,0.90928,35.8,181.89,9,0.324,0.0945
geometry_proxy,20,0.03,0,exact_grid_lifted,1.0,39.6,1780,9,0,0
geometry_proxy,20,0.03,0,relaxed_grid,0.2925,10.471499999999999,200,9,0,9
geometry_proxy,20,0.03,0,local_replan,0.47459999999999997,18.983999999999998,260,9,0,9
geometry_proxy,20,0.03,1,scp_extracted,0.98704,39.9216,235.04,6,0.081,0.144
geometry_proxy,20,0.03,1,scp_conservative,0.9973,42.045,290.125,6,0.027,0.22499999999999998
geometry_proxy,20,0.03,1,scp_aggressive,0.93952,38.35,181.26,6,0.216,0.063
geometry_proxy,20,0.03,1,exact_grid_lifted,1.0,42.3,1990,6,0,0
geometry_proxy,20,0.03,1,relaxed_grid,0.2925,11.217375,200,6,0,6
geometry_proxy,20,0.03,1,local_replan,0.47459999999999997,20.407799999999998,260,6,0,6
geometry_proxy,20,0.03,2,scp_extracted,0.9892,35.418,234.2,5,0.0675,0.12
geometry_proxy,20,0.03,2,scp_conservative,0.99775,37.0375,288.4375,5,0.0225,0.1875
geometry_proxy,20,0.03,2,scp_aggressive,0.9496,34.1,181.05,5,0.18,0.0525
geometry_proxy,20,0.03,2,exact_grid_lifted,1.0,37.8,1640,5,0,0
geometry_proxy,20,0.03,2,relaxed_grid,0.2925,9.97425,200,5,0,5
geometry_proxy,20,0.03,2,local_replan,0.47459999999999997,18.034799999999997,260,5,0,5
geometry_proxy,20,0.03,3,scp_extracted,0.97408,41.7432,240.08,12,0.162,0.288
geometry_proxy,20,0.03,3,scp_conservative,0.9946,44.09,300.25,12,0.054,0.44999999999999996
geometry_proxy,20,0.03,3,scp_aggressive,0.87904,40.05,182.52,12,0.432,0.126
geometry_proxy,20,0.03,3,exact_grid_lifted,1.0,44.1,2130,12,0,0
geometry_proxy,20,0.03,3,relaxed_grid,0.2925,11.714624999999998,200,12,0,12
geometry_proxy,20,0.03,3,local_replan,0.47459999999999997,21.357,260,12,0,12
geometry_proxy,20,0.03,4,scp_extracted,0.98272,42.6288,236.72,8,0.108,0.192
geometry_proxy,20,0.03,4,scp_conservative,0.9964,45.06,293.5,8,0.036,0.3
geometry_proxy,20,0.03,4,scp_aggressive,0.91936,40.9,181.68,8,0.288,0.08399999999999999
geometry_proxy,20,0.03,4,exact_grid_lifted,1.0,45.0,2200,8,0,0
geometry_proxy,20,0.03,4,relaxed_grid,0.2925,11.963249999999999,200,8,0,8
geometry_proxy,20,0.03,4,local_replan,0.47459999999999997,21.831599999999998,260,8,0,8
geometry_proxy,20,0.03,5,scp_extracted,0.98488,39.0252,235.88,7,0.0945,0.168
geometry_proxy,20,0.03,5,scp_conservative,0.99685,41.0525,291.8125,7,0.0315,0.2625
geometry_proxy,20,0.03,5,scp_aggressive,0.92944,37.5,181.47,7,0.252,0.0735
geometry_proxy,20,0.03,5,exact_grid_lifted,1.0,41.4,1920,7,0,0
geometry_proxy,20,0.03,5,relaxed_grid,0.2925,10.96875,200,7,0,7
geometry_proxy,20,0.03,5,local_replan,0.47459999999999997,19.9332,260,7,0,7
geometry_proxy,20,0.03,6,scp_extracted,0.97408,40.843199999999996,240.08,12,0.162,0.288
geometry_proxy,20,0.03,6,scp_conservative,0.9946,43.09,300.25,12,0.054,0.44999999999999996
geometry_proxy,20,0.03,6,scp_aggressive,0.87904,39.2,182.52,12,0.432,0.126
geometry_proxy,20,0.03,6,exact_grid_lifted,1.0,43.199999999999996,2060,12,0,0
geometry_proxy,20,0.03,6,relaxed_grid,0.2925,11.466,200,12,0,12
geometry_proxy,20,0.03,6,local_replan,0.47459999999999997,20.882399999999997,260,12,0,12
geometry_proxy,20,0.03,7,scp_extracted,0.98272,41.7288,236.72,8,0.108,0.192
geometry_proxy,20,0.03,7,scp_conservative,0.9964,44.06,293.5,8,0.036,0.3
geometry_proxy,20,0.03,7,scp_aggressive,0.91936,40.05,181.68,8,0.288,0.08399999999999999
geometry_proxy,20,0.03,7,exact_grid_lifted,1.0,44.1,2130,8,0,0
geometry_proxy,20,0.03,7,relaxed_grid,0.2925,11.714624999999998,200,8,0,8
geometry_proxy,20,0.03,7,local_replan,0.47459999999999997,21.357,260,8,0,8
geometry_proxy,20,0.03,8,scp_extracted,0.98488,36.325199999999995,235.88,7,0.0945,0.168
geometry_proxy,20,0.03,8,scp_conservative,0.99685,38.0525,291.8125,7,0.0315,0.2625
geometry_proxy,20,0.03,8,scp_aggressive,0.92944,34.95,181.47,7,0.252,0.0735
geometry_proxy,20,0.03,8,exact_grid_lifted,1.0,38.699999999999996,1710,7,0,0
geometry_proxy,20,0.03,8,relaxed_grid,0.2925,10.222875,200,7,0,7
geometry_proxy,20,0.03,8,local_replan,0.47459999999999997,18.5094,260,7,0,7
geometry_proxy,20,0.03,9,scp_extracted,0.97408,41.7432,240.08,12,0.162,0.288
geometry_proxy,20,0.03,9,scp_conservative,0.9946,44.09,300.25,12,0.054,0.44999999999999996
geometry_proxy,20,0.03,9,scp_aggressive,0.87904,40.05,182.52,12,0.432,0.126
geometry_proxy,20,0.03,9,exact_grid_lifted,1.0,44.1,2130,12,0,0
geometry_proxy,20,0.03,9,relaxed_grid,0.2925,11.714624999999998,200,12,0,12
geometry_proxy,20,0.03,9,local_replan,0.47459999999999997,21.357,260,12,0,12
geometry_proxy,20,0.03,10,scp_extracted,0.97192,41.7468,240.92000000000002,13,0.17550000000000002,0.31200000000000006
geometry_proxy,20,0.03,10,scp_conservative,0.99415,44.0975,301.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,20,0.03,10,scp_aggressive,0.86896,40.05,182.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,20,0.03,10,exact_grid_lifted,1.0,44.1,2130,13,0,0
geometry_proxy,20,0.03,10,relaxed_grid,0.2925,11.714624999999998,200,13,0,13
geometry_proxy,20,0.03,10,local_replan,0.47459999999999997,21.357,260,13,0,13
geometry_proxy,20,0.03,11,scp_extracted,0.9784,42.636,238.4,10,0.135,0.24
geometry_proxy,20,0.03,11,scp_conservative,0.9955,45.075,296.875,10,0.045,0.375
geometry_proxy,20,0.03,11,scp_aggressive,0.8992,40.9,182.1,10,0.36,0.105
geometry_proxy,20,0.03,11,exact_grid_lifted,1.0,45.0,2200,10,0,0
geometry_proxy,20,0.03,11,relaxed_grid,0.2925,11.963249999999999,200,10,0,10
geometry_proxy,20,0.03,11,local_replan,0.47459999999999997,21.831599999999998,260,10,0,10
geometry_proxy,20,0.03,12,scp_extracted,0.9784,41.736000000000004,238.4,10,0.135,0.24
geometry_proxy,20,0.03,12,scp_conservative,0.9955,44.075,296.875,10,0.045,0.375
geometry_proxy,20,0.03,12,scp_aggressive,0.8992,40.05,182.1,10,0.36,0.105
geometry_proxy,20,0.03,12,exact_grid_lifted,1.0,44.1,2130,10,0,0
geometry_proxy,20,0.03,12,relaxed_grid,0.2925,11.714624999999998,200,10,0,10
geometry_proxy,20,0.03,12,local_replan,0.47459999999999997,21.357,260,10,0,10
geometry_proxy,20,0.03,13,scp_extracted,0.98488,40.825199999999995,235.88,7,0.0945,0.168
geometry_proxy,20,0.03,13,scp_conservative,0.99685,43.0525,291.8125,7,0.0315,0.2625
geometry_proxy,20,0.03,13,scp_aggressive,0.92944,39.2,181.47,7,0.252,0.0735
geometry_proxy,20,0.03,13,exact_grid_lifted,1.0,43.199999999999996,2060,7,0,0
geometry_proxy,20,0.03,13,relaxed_grid,0.2925,11.466,200,7,0,7
geometry_proxy,20,0.03,13,local_replan,0.47459999999999997,20.882399999999997,260,7,0,7
geometry_proxy,20,0.03,14,scp_extracted,0.98056,35.4324,237.56,9,0.12150000000000001,0.21600000000000003
geometry_proxy,20,0.03,14,scp_conservative,0.99595,37.0675,295.1875,9,0.0405,0.3375
geometry_proxy,20,0.03,14,scp_aggressive,0.90928,34.1,181.89,9,0.324,0.0945
geometry_proxy,20,0.03,14,exact_grid_lifted,1.0,37.8,1640,9,0,0
geometry_proxy,20,0.03,14,relaxed_grid,0.2925,9.97425,200,9,0,9
geometry_proxy,20,0.03,14,local_replan,0.47459999999999997,18.034799999999997,260,9,0,9
geometry_proxy,20,0.03,15,scp_extracted,0.97408,40.843199999999996,240.08,12,0.162,0.288
geometry_proxy,20,0.03,15,scp_conservative,0.9946,43.09,300.25,12,0.054,0.44999999999999996
geometry_proxy,20,0.03,15,scp_aggressive,0.87904,39.2,182.52,12,0.432,0.126
geometry_proxy,20,0.03,15,exact_grid_lifted,1.0,43.199999999999996,2060,12,0,0
geometry_proxy,20,0.03,15,relaxed_grid,0.2925,11.466,200,12,0,12
geometry_proxy,20,0.03,15,local_replan,0.47459999999999997,20.882399999999997,260,12,0,12
geometry_proxy,20,0.03,16,scp_extracted,0.9892,35.418,234.2,5,0.0675,0.12
geometry_proxy,20,0.03,16,scp_conservative,0.99775,37.0375,288.4375,5,0.0225,0.1875
geometry_proxy,20,0.03,16,scp_aggressive,0.9496,34.1,181.05,5,0.18,0.0525
geometry_proxy,20,0.03,16,exact_grid_lifted,1.0,37.8,1640,5,0,0
geometry_proxy,20,0.03,16,relaxed_grid,0.2925,9.97425,200,5,0,5
geometry_proxy,20,0.03,16,local_replan,0.47459999999999997,18.034799999999997,260,5,0,5
geometry_proxy,20,0.03,17,scp_extracted,0.98272,39.0288,236.72,8,0.108,0.192
geometry_proxy,20,0.03,17,scp_conservative,0.9964,41.06,293.5,8,0.036,0.3
geometry_proxy,20,0.03,17,scp_aggressive,0.91936,37.5,181.68,8,0.288,0.08399999999999999
geometry_proxy,20,0.03,17,exact_grid_lifted,1.0,41.4,1920,8,0,0
geometry_proxy,20,0.03,17,relaxed_grid,0.2925,10.96875,200,8,0,8
geometry_proxy,20,0.03,17,local_replan,0.47459999999999997,19.9332,260,8,0,8
geometry_proxy,20,0.03,18,scp_extracted,0.98704,40.8216,235.04,6,0.081,0.144
geometry_proxy,20,0.03,18,scp_conservative,0.9973,43.045,290.125,6,0.027,0.22499999999999998
geometry_proxy,20,0.03,18,scp_aggressive,0.93952,39.2,181.26,6,0.216,0.063
geometry_proxy,20,0.03,18,exact_grid_lifted,1.0,43.199999999999996,2060,6,0,0
geometry_proxy,20,0.03,18,relaxed_grid,0.2925,11.466,200,6,0,6
geometry_proxy,20,0.03,18,local_replan,0.47459999999999997,20.882399999999997,260,6,0,6
geometry_proxy,20,0.03,19,scp_extracted,0.98704,42.6216,235.04,6,0.081,0.144
geometry_proxy,20,0.03,19,scp_conservative,0.9973,45.045,290.125,6,0.027,0.22499999999999998
geometry_proxy,20,0.03,19,scp_aggressive,0.93952,40.9,181.26,6,0.216,0.063
geometry_proxy,20,0.03,19,exact_grid_lifted,1.0,45.0,2200,6,0,0
geometry_proxy,20,0.03,19,relaxed_grid,0.2925,11.963249999999999,200,6,0,6
geometry_proxy,20,0.03,19,local_replan,0.47459999999999997,21.831599999999998,260,6,0,6
geometry_proxy,20,0.03,20,scp_extracted,0.97408,39.9432,240.08,12,0.162,0.288
geometry_proxy,20,0.03,20,scp_conservative,0.9946,42.09,300.25,12,0.054,0.44999999999999996
geometry_proxy,20,0.03,20,scp_aggressive,0.87904,38.35,182.52,12,0.432,0.126
geometry_proxy,20,0.03,20,exact_grid_lifted,1.0,42.3,1990,12,0,0
geometry_proxy,20,0.03,20,relaxed_grid,0.2925,11.217375,200,12,0,12
geometry_proxy,20,0.03,20,local_replan,0.47459999999999997,20.407799999999998,260,12,0,12
geometry_proxy,20,0.03,21,scp_extracted,0.97192,40.846799999999995,240.92000000000002,13,0.17550000000000002,0.31200000000000006
geometry_proxy,20,0.03,21,scp_conservative,0.99415,43.0975,301.9375,13,0.058499999999999996,0.48750000000000004
geometry_proxy,20,0.03,21,scp_aggressive,0.86896,39.2,182.73,13,0.46799999999999997,0.13649999999999998
geometry_proxy,20,0.03,21,exact_grid_lifted,1.0,43.199999999999996,2060,13,0,0
geometry_proxy,20,0.03,21,relaxed_grid,0.2925,11.466,200,13,0,13
geometry_proxy,20,0.03,21,local_replan,0.47459999999999997,20.882399999999997,260,13,0,13
geometry_proxy,20,0.03,22,scp_extracted,0.98704,42.6216,235.04,6,0.081,0.144
geometry_proxy,20,0.03,22,scp_conservative,0.9973,45.045,290.125,6,0.027,0.22499999999999998
geometry_proxy,20,0.03,22,scp_aggressive,0.93952,40.9,181.26,6,0.216,0.063
geometry_proxy,20,0.03,22,exact_grid_lifted,1.0,45.0,2200,6,0,0
geometry_proxy,20,0.03,22,relaxed_grid,0.2925,11.963249999999999,200,6,0,6
geometry_proxy,20,0.03,22,local_replan,0.47459999999999997,21.831599999999998,260,6,0,6
geometry_proxy,20,0.03,23,scp_extracted,0.97624,40.8396,239.24,11,0.1485,0.26399999999999996
geometry_proxy,20,0.03,23,scp_conservative,0.99505,43.0825,298.5625,11,0.049499999999999995,0.4125
geometry_proxy,20,0.03,23,scp_aggressive,0.88912,39.2,182.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,20,0.03,23,exact_grid_lifted,1.0,43.199999999999996,2060,11,0,0
geometry_proxy,20,0.03,23,relaxed_grid,0.2925,11.466,200,11,0,11
geometry_proxy,20,0.03,23,local_replan,0.47459999999999997,20.882399999999997,260,11,0,11
geometry_proxy,20,0.03,24,scp_extracted,0.97624,39.0396,239.24,11,0.1485,0.26399999999999996
geometry_proxy,20,0.03,24,scp_conservative,0.99505,41.0825,298.5625,11,0.049499999999999995,0.4125
geometry_proxy,20,0.03,24,scp_aggressive,0.88912,37.5,182.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,20,0.03,24,exact_grid_lifted,1.0,41.4,1920,11,0,0
geometry_proxy,20,0.03,24,relaxed_grid,0.2925,10.96875,200,11,0,11
geometry_proxy,20,0.03,24,local_replan,0.47459999999999997,19.9332,260,11,0,11
geometry_proxy,20,0.03,25,scp_extracted,0.9892,38.118,234.2,5,0.0675,0.12
geometry_proxy,20,0.03,25,scp_conservative,0.99775,40.0375,288.4375,5,0.0225,0.1875
geometry_proxy,20,0.03,25,scp_aggressive,0.9496,36.65,181.05,5,0.18,0.0525
geometry_proxy,20,0.03,25,exact_grid_lifted,1.0,40.5,1850,5,0,0
geometry_proxy,20,0.03,25,relaxed_grid,0.2925,10.720125,200,5,0,5
geometry_proxy,20,0.03,25,local_replan,0.47459999999999997,19.458599999999997,260,5,0,5
geometry_proxy,20,0.03,26,scp_extracted,0.97624,35.4396,239.24,11,0.1485,0.26399999999999996
geometry_proxy,20,0.03,26,scp_conservative,0.99505,37.0825,298.5625,11,0.049499999999999995,0.4125
geometry_proxy,20,0.03,26,scp_aggressive,0.88912,34.1,182.31,11,0.39599999999999996,0.11549999999999998
geometry_proxy,20,0.03,26,exact_grid_lifted,1.0,37.8,1640,11,0,0
geometry_proxy,20,0.03,26,relaxed_grid,0.2925,9.97425,200,11,0,11
geometry_proxy,20,0.03,26,local_replan,0.47459999999999997,18.034799999999997,260,11,0,11
geometry_proxy,20,0.03,27,scp_extracted,0.98272,37.2288,236.72,8,0.108,0.192
geometry_proxy,20,0.03,27,scp_conservative,0.9964,39.06,293.5,8,0.036,0.3
geometry_proxy,20,0.03,27,scp_aggressive,0.91936,35.8,181.68,8,0.288,0.08399999999999999
geometry_proxy,20,0.03,27,exact_grid_lifted,1.0,39.6,1780,8,0,0
geometry_proxy,20,0.03,27,relaxed_grid,0.2925,10.471499999999999,200,8,0,8
geometry_proxy,20,0.03,27,local_replan,0.47459999999999997,18.983999999999998,260,8,0,8
geometry_proxy,20,0.03,28,scp_extracted,0.9784,40.836,238.4,10,0.135,0.24
geometry_proxy,20,0.03,28,scp_conservative,0.9955,43.075,296.875,10,0.045,0.375
geometry_proxy,20,0.03,28,scp_aggressive,0.8992,39.2,182.1,10,0.36,0.105
geometry_proxy,20,0.03,28,exact_grid_lifted,1.0,43.199999999999996,2060,10,0,0
geometry_proxy,20,0.03,28,relaxed_grid,0.2925,11.466,200,10,0,10
geometry_proxy,20,0.03,28,local_replan,0.47459999999999997,20.882399999999997,260,10,0,10
geometry_proxy,20,0.03,29,scp_extracted,0.98704,39.0216,235.04,6,0.081,0.144
geometry_proxy,20,0.03,29,scp_conservative,0.9973,41.045,290.125,6,0.027,0.22499999999999998
geometry_proxy,20,0.03,29,scp_aggressive,0.93952,37.5,181.26,6,0.216,0.063
geometry_proxy,20,0.03,29,exact_grid_lifted,1.0,41.4,1920,6,0,0
geometry_proxy,20,0.03,29,relaxed_grid,0.2925,10.96875,200,6,0,6
geometry_proxy,20,0.03,29,local_replan,0.47459999999999997,19.9332,260,6,0,6
geometry_proxy,20,0.05,0,scp_extracted,0.9748,35.442,239.8,7,0.15750000000000003,0.28
geometry_proxy,20,0.05,0,scp_conservative,0.99475,37.0875,299.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,20,0.05,0,scp_aggressive,0.8824,34.1,182.45,7,0.42000000000000004,0.1225
geometry_proxy,20,0.05,0,exact_grid_lifted,1.0,37.8,1640,7,0,0
geometry_proxy,20,0.05,0,relaxed_grid,0.2875,9.803749999999999,200,7,0,7
geometry_proxy,20,0.05,0,local_replan,0.471,17.898,260,7,0,7
geometry_proxy,20,0.05,1,scp_extracted,0.9604,38.166000000000004,245.4,11,0.24750000000000003,0.44000000000000006
geometry_proxy,20,0.05,1,scp_conservative,0.99175,40.1375,310.9375,11,0.0825,0.6875
geometry_proxy,20,0.05,1,scp_aggressive,0.8151999999999999,36.65,183.85,11,0.66,0.1925
geometry_proxy,20,0.05,1,exact_grid_lifted,1.0,40.5,1850,11,0,0
geometry_proxy,20,0.05,1,relaxed_grid,0.2875,10.536874999999998,200,11,0,11
geometry_proxy,20,0.05,1,local_replan,0.471,19.311,260,11,0,11
geometry_proxy,20,0.05,2,scp_extracted,0.964,37.260000000000005,244.0,10,0.225,0.4
geometry_proxy,20,0.05,2,scp_conservative,0.9925,39.125,308.125,10,0.075,0.625
geometry_proxy,20,0.05,2,scp_aggressive,0.832,35.8,183.5,10,0.6,0.175
geometry_proxy,20,0.05,2,exact_grid_lifted,1.0,39.6,1780,10,0,0
geometry_proxy,20,0.05,2,relaxed_grid,0.2875,10.292499999999999,200,10,0,10
geometry_proxy,20,0.05,2,local_replan,0.471,18.84,260,10,0,10
geometry_proxy,20,0.05,3,scp_extracted,0.9748,42.642,239.8,7,0.15750000000000003,0.28
geometry_proxy,20,0.05,3,scp_conservative,0.99475,45.0875,299.6875,7,0.052500000000000005,0.43750000000000006
geometry_proxy,20,0.05,3,scp_aggressive,0.8824,40.9,182.45,7,0.42000000000000004,0.1225
geometry_proxy,20,0.05,3,exact_grid_lifted,1.0,45.0,2200,7,0,0
geometry_proxy,20,0.05,3,relaxed_grid,0.2875,11.75875,200,7,0,7
geometry_proxy,20,0.05,3,local_replan,0.471,21.666,260,7,0,7
geometry_proxy,20,0.05,4,scp_extracted,0.9676,40.854,242.6,9,0.2025,0.36000000000000004
geometry_proxy,20,0.05,4,scp_conservative,0.99325,43.1125,305.3125,9,0.0675,0.5625
geometry_proxy,20,0.05,4,scp_aggressive,0.8488,39.2,183.15,9,0.54,0.1575
geometry_proxy,20,0.05,4,exact_grid_lifted,1.0,43.199999999999996,2060,9,0,0
geometry_proxy,20,0.05,4,relaxed_grid,0.2875,11.27,200,9,0,9
geometry_proxy,20,0.05,4,local_replan,0.471,20.724,260,9,0,9
geometry_proxy,20,0.05,5,scp_extracted,0.9532,37.278000000000006,248.2,13,0.29250000000000004,0.52
geometry_proxy,20,0.05,5,scp_conservative,0.99025,39.1625,316.5625,13,0.0975,0.8125
geometry_proxy,20,0.05,5,scp_aggressive,0.7816,35.8,184.55,13,0.78,0.22749999999999998
geometry_proxy,20,0.05,5,exact_grid_lifted,1.0,39.6,1780,13,0,0
geometry_proxy,20,0.05,5,relaxed_grid,0.2875,10.292499999999999,200,13,0,13
geometry_proxy,20,0.05,5,local_replan,0.471,18.84,260,13,0,13
geometry_proxy,20,0.05,6,scp_extracted,0.9532,38.178000000000004,248.2,13,0.29250000000000004,0.52
geometry_proxy,20,0.05,6,scp_conservative,0.99025,40.1625,316.5625,13,0.0975,0.8125
geometry_proxy,20,0.05,6,scp_aggressive,0.7816,36.65,184.55,13,0.78,0.22749999999999998
geometry_proxy,20,0.05,6,exact_grid_lifted,1.0,40.5,1850,13,0,0
geometry_proxy,20,0.05,6,relaxed_grid,0.2875,10.536874999999998,200,13,0,13
geometry_proxy,20,0.05,6,local_replan,0.471,19.311,260,13,0,13
geometry_proxy,20,0.05,7,scp_extracted,0.9532,37.278000000000006,248.2,13,0.29250000000000004,0.52
geometry_proxy,20,0.05,7,scp_conservative,0.99025,39.1625,316.5625,13,0.0975,0.8125
geometry_proxy,20,0.05,7,scp_aggressive,0.7816,35.8,184.55,13,0.78,0.22749999999999998
geometry_proxy,20,0.05,7,exact_grid_lifted,1.0,39.6,1780,13,0,0
geometry_proxy,20,0.05,7,relaxed_grid,0.2875,10.292499999999999,200,13,0,13
geometry_proxy,20,0.05,7,local_replan,0.471,18.84,260,13,0,13
geometry_proxy,20,0.05,8,scp_extracted,0.964,39.96,244.0,10,0.225,0.4
geometry_proxy,20,0.05,8,scp_conservative,0.9925,42.125,308.125,10,0.075,0.625
geometry_proxy,20,0.05,8,scp_aggressive,0.832,38.35,183.5,10,0.6,0.175
geometry_proxy,20,0.05,8,exact_grid_lifted,1.0,42.3,1990,10,0,0
geometry_proxy,20,0.05,8,relaxed_grid,0.2875,11.025625,200,10,0,10
geometry_proxy,20,0.05,8,local_replan,0.471,20.253,260,10,0,10
geometry_proxy,20,0.05,9,scp_extracted,0.9712,38.148,241.2,8,0.18000000000000002,0.32000000000000006
geometry_proxy,20,0.05,9,scp_conservative,0.994,40.1,302.5,8,0.06,0.5
geometry_proxy,20,0.05,9,scp_aggressive,0.8655999999999999,36.65,182.8,8,0.48,0.13999999999999999
